source_gene_symbol	source_symbol_norm	gene_id	source_mapping_status	n_source_gene_ids	source_log2fc_control	source_log2fc_cko	source_rss_shift	source_rss_sign	our_log2fc_wt	our_log2fc_cko	our_delta_cko_minus_wt	our_delta_sign	matched_our_tested_universe	source_padj_control	source_padj_cko	our_padj_wt	our_padj_cko	significant_wt_side	significant_cko_side	present_wt_bendpoint	present_cko_bendpoint	present_shared_bendpoint	present_cko_only_bendpoint	present_wt_only_bendpoint	direction_consistent_with_source_rss	appears_in_retained_go_terms	appears_in_anchor_gene_table
PPP1R14A	PPP1R14A	ENSMUSG00000037166	unique_symbol	1	0.225555927273995	-0.545483435233186	-0.771039362507181	negative	0.293953413489209	-0.47935608783492	-0.773309501324129	negative	True	0.534015721006234	0.0475875125709967	0.388796266902173	0.103097408424716	False	False	False	False	False	False	False	True	False	False
PPP1R3A	PPP1R3A	ENSMUSG00000042717	unique_symbol	1	-0.163363274365965	-1.76953334175074	-1.606170067384775	negative	-0.270698218737557	-1.80653098786685	-1.535832769129293	negative	True	0.905093139882557	0.02883639249264	0.790917477523886	0.0113796938559438	False	True	False	False	False	False	False	True	False	False
PPP1R3C	PPP1R3C	ENSMUSG00000067279	unique_symbol	1	0.255328315265809	-1.08402595740942	-1.339354272675229	negative	0.271499702318294	-1.12085212176543	-1.392351824083724	negative	True	0.723545510277388	0.0268375568703365	0.67375404034064	0.0207093470010351	False	True	False	False	False	False	False	True	False	False
PRAMEL13	PRAMEL13	ENSMUSG00000028591	unique_symbol	1	3.69182911224922	1.84110882742852	-1.8507202848207	negative					False	0.00464479546878445	0.0800773217804829			False	False	False	False	False	False	False	False	False	False
PRDM6	PRDM6	ENSMUSG00000069378	unique_symbol	1	0.425037937352922	-1.40834917932595	-1.833387116678872	negative	0.492236991218697	-1.415714666822	-1.907951658040697	negative	True	0.661594285690504	0.0411584473721208	0.569697547608788	0.0386410782167424	False	True	False	False	False	False	False	True	False	False
PRH1	PRH1	ENSMUSG00000059934	unique_symbol	1	4.50890637140077	5.60264646298351	1.09374009158274	positive					False	0.00146905975353849	2.64579545136768e-05			False	False	False	False	False	False	False	False	False	False
PRICKLE1	PRICKLE1	ENSMUSG00000036158	unique_symbol	1	-0.105745427753191	-0.410128650988098	-0.30438322323490696	negative	-0.116678286997558	-0.416269500920455	-0.299591213922897	negative	True	0.446351281778044	4.4098961143209e-05	0.397806500992122	0.0001109966700868	False	True	False	False	False	False	False	True	False	False
PROC	PROC	ENSMUSG00000024386	unique_symbol	1	-0.410774266853069	-0.859587019266733	-0.448812752413664	negative	-0.644690957753415	-0.909661557810963	-0.264970600057548	negative	True	0.409511699508916	0.0296817381847466	0.182556747627662	0.0314009608066456	False	True	False	False	False	False	False	True	False	False
PROCR	PROCR	ENSMUSG00000027611	unique_symbol	1	3.43851486656922	2.80696908308428	-0.6315457834849401	negative	3.51041902217287	2.89149901664077	-0.6189200055320998	negative	True	2.73328980901902e-79	1.12103397331129e-53	9.37240123958315e-111	5.95176779791718e-78	True	True	True	True	True	False	False	True	True	False
PROM2	PROM2	ENSMUSG00000027376	unique_symbol	1	-0.40520485891933	-0.0190205821905569	0.3861842767287731	positive	0.0323823031157664	0.0904202713144823	0.0580379681987159	positive	True	0.010941580012218	0.942961540785043	0.935166179694142	0.799912225916178	False	False	False	False	False	False	False	True	False	False
PRR33	PRR33	ENSMUSG00000043795	unique_symbol	1	0.333106062750738	-1.89233432689428	-2.225440389645018	negative	0.390980505443574	-3.50216740031189	-3.893147905755464	negative	True	0.808617957046581	0.0313268053587299	0.910289323214635	0.160884334452489	False	False	False	False	False	False	False	True	False	False
PRRT4	PRRT4	ENSMUSG00000079654	unique_symbol	1	-0.834308661664946	-0.310613646390667	0.523695015274279	positive	-0.932322247175723	-0.357558704511724	0.574763542663999	positive	True	0.000183577985050706	0.247947548055365	3.00142357813083e-05	0.157478002347871	True	False	False	False	False	False	False	True	False	False
PRRX2	PRRX2	ENSMUSG00000039476	unique_symbol	1	0.100707731739238	-0.977158958866404	-1.077866690605642	negative	0.0434714437492637	-0.950444691120203	-0.9939161348694667	negative	True	0.88489345058929	0.0166222496706679	0.939138097417375	0.0083271899492557	False	True	False	False	False	False	False	True	False	False
PRSS22	PRSS22	ENSMUSG00000045027	unique_symbol	1	3.37833785283801	3.84769886788102	0.46936101504300964	positive					False	0.00240075643330623	0.00300007518745322			False	False	False	False	False	False	False	False	False	False
PRSS34	PRSS34	ENSMUSG00000056399	unique_symbol	1	1.23800032887931	0.180383738325361	-1.057616590553949	negative	1.21537056237075	0.128084551487077	-1.087286010883673	negative	True	0.049318958765599	0.845974853369935	0.0528255171654795	0.877252808883513	False	False	False	False	False	False	False	True	False	False
PRSS56	PRSS56	ENSMUSG00000036480	unique_symbol	1	5.52188984397371	6.68858659919546	1.16669675522175	positive	5.59741246918285	6.86550755826781	1.2680950890849596	positive	True	8.63958164509149e-17	2.24493778285136e-11	2.0400973764369203e-09	7.53546302569084e-12	True	True	False	False	False	False	False	True	False	False
PSG17	PSG17	ENSMUSG00000004540	unique_symbol	1	-2.26130886196072	-1.03098460547927	1.2303242564814498	positive					False	0.0426745663968565	0.37897429046411			False	False	False	False	False	False	False	False	False	False
PTBP1	PTBP1	ENSMUSG00000006498	unique_symbol	1	0.35901960614498	0.0116742817134326	-0.3473453244315474	negative	0.419905725025027	0.0188019351147928	-0.4011037899102342	negative	True	0.00780969522795242	0.958712918268306	0.00138350186503	0.923693710921496	True	False	False	False	False	False	False	True	False	False
PTGDR2	PTGDR2	ENSMUSG00000034117	unique_symbol	1	0.185198190752361	0.551887424742025	0.366689233989664	positive					False	0.62738869603796	0.046641124723183			False	False	False	False	False	False	False	False	False	False
PTGIS	PTGIS	ENSMUSG00000017969	unique_symbol	1	-0.17332757712557	-0.607869813893288	-0.43454223676771797	negative	0.436426318339043	-1.20721190530724	-1.643638223646283	negative	True	0.348859513735812	1.31181973745616e-05	0.509584063127663	0.0238873046826912	False	True	False	False	False	False	False	True	False	False
PTHLH	PTHLH	ENSMUSG00000048776	unique_symbol	1	1.18430813680975	0.488006772019358	-0.696301364790392	negative	1.22633147281771	0.511188740259968	-0.715142732557742	negative	True	4.69725435547199e-06	0.103881801109417	1.03381521153856e-07	0.0453291677597374	True	True	False	False	False	False	False	True	False	False
PTN	PTN	ENSMUSG00000029838	unique_symbol	1	-0.00635689014861079	-0.360884103587893	-0.35452721343928223	negative	-0.0048088909702118	-0.382788762973046	-0.37797987200283417	negative	True	0.971680605287096	0.000133667605066371	0.978501308163576	0.0003825005284196	False	True	False	False	False	False	False	True	False	False
PTPRO	PTPRO	ENSMUSG00000030223	unique_symbol	1	0.666129125852645	1.16023782644685	0.494108700594205	positive	0.693947841740018	1.17950773863878	0.485559896898762	positive	True	1.08912075679593e-10	4.16694481996556e-31	1.86675169575084e-10	1.14953846257079e-28	True	True	False	True	False	True	False	True	True	False
PVALB	PVALB	ENSMUSG00000005716	unique_symbol	1	0.0927971421007877	-0.478533489456334	-0.5713306315571217	negative	0.0985561456580806	-0.549903684485429	-0.6484598301435096	negative	True	0.796351418511198	0.0410407582246284	0.778083295930368	0.0287501840350491	False	True	False	False	False	False	False	True	False	False
PWWP3B	PWWP3B	ENSMUSG00000042515	unique_symbol	1	-0.335470192137849	-0.712829755977357	-0.37735956383950797	negative	-0.300442953201233	-0.741816005461446	-0.441373052260213	negative	True	0.0536784568111712	1.69724689307341e-06	0.12680273927236	5.32773063052261e-06	False	True	False	False	False	False	False	True	False	False
PYGM	PYGM	ENSMUSG00000032648	unique_symbol	1	0.39422790426952	-2.51941161392556	-2.91363951819508	negative	0.411490451850069	-2.59609581729232	-3.007586269142389	negative	True	0.832330225626248	0.0327302953463272	0.803589937709601	0.0262101494335488	False	True	False	False	False	False	False	True	False	False
RAB29	RAB29	ENSMUSG00000026433	unique_symbol	1	0.304088390724986	-0.128529815938297	-0.432618206663283	negative	0.315394758619877	-0.113241408307564	-0.428636166927441	negative	True	0.0279873586268395	0.438055947113082	0.0350987531662481	0.514126214186011	True	False	False	False	False	False	False	True	False	False
RAD21L	RAD21L	ENSMUSG00000074704	unique_symbol	1	0.287780202589089	0.657758611030852	0.369978408441763	positive	0.168508247646333	0.696713542899489	0.528205295253156	positive	True	0.463374665706345	0.0295211278555088	0.742762935097743	0.0605421272715629	False	False	False	False	False	False	False	True	False	False
RAMP1	RAMP1	ENSMUSG00000034353	unique_symbol	1	0.342646115825743	-1.29130520214617	-1.633951317971913	negative	0.348481148457102	-1.28010694120779	-1.6285880896648919	negative	True	0.674238373831182	0.0224287705234649	0.637567040917069	0.0228983516464816	False	True	False	False	False	False	False	True	False	False
RASAL1	RASAL1	ENSMUSG00000029602	unique_symbol	1	0.930343082888875	0.461434169374169	-0.46890891351470604	negative	0.958709005155452	0.47230725534516	-0.486401749810292	negative	True	0.0239005276421835	0.332890308599585	0.0443563854120991	0.3707082779247	True	False	False	False	False	False	False	True	False	False
RASSF8	RASSF8	ENSMUSG00000030259	unique_symbol	1	0.0506750125421066	-0.28875383543359	-0.3394288479756966	negative	0.0711385078121	-0.293878539352726	-0.365017047164826	negative	True	0.79180526812688	0.0182005455902029	0.665285312844218	0.0170960712439981	False	True	False	False	False	False	False	True	False	False
RBP7	RBP7	ENSMUSG00000028996	unique_symbol	1	0.25360659151636	-0.787606601788747	-1.041213193305107	negative	0.321433521032635	-0.870458520658507	-1.191892041691142	negative	True	0.526096216019421	0.0062881695700907	0.387106747433089	0.0034065346799734	False	True	False	False	False	False	False	True	False	False
REDRUM	REDRUM	ENSMUSG00000096982	unique_symbol	1	-0.507168007989099	-0.206600143984967	0.300567864004132	positive	-0.482520346554306	-0.194434114648052	0.288086231906254	positive	True	8.66291933845065e-09	0.0416699561950125	1.05220811715765e-06	0.0851355109871694	True	False	False	False	False	False	False	True	False	False
REG3B	REG3B	ENSMUSG00000071356	unique_symbol	1	-0.143356503356134	3.30515316954953	3.448509672905664	positive					False	0.914876400018923	0.00430459921048646			False	False	False	False	False	False	False	False	False	False
RFX2	RFX2	ENSMUSG00000024206	unique_symbol	1	0.547591361601644	-0.177460052620263	-0.725051414221907	negative	0.600804782092985	-0.201219995996256	-0.8020247780892411	negative	True	0.00138036721651641	0.403317819987486	0.0005055176549621	0.303649305588578	True	False	False	False	False	False	False	True	False	False
RFX8	RFX8	ENSMUSG00000057173	unique_symbol	1	-0.873589871311954	-0.293177408941742	0.580412462370212	positive	-1.22626974842111	-0.433442524660375	0.792827223760735	positive	True	0.0150430890892984	0.496812563723136	0.0031420436621751	0.304429099658612	True	False	False	False	False	False	False	True	False	False
RGS1	RGS1	ENSMUSG00000026358	unique_symbol	1	-1.54733317281784	0.193589989338892	1.740923162156732	positive	-1.26938433313815	0.224268443740802	1.493652776878952	positive	True	0.0258883925513212	0.864321033392295	0.0841008790478667	0.834637452723711	False	False	False	False	False	False	False	True	False	False
RGS14	RGS14	ENSMUSG00000052087	unique_symbol	1	-0.66664364740429	-0.325759319841456	0.34088432756283404	positive	-0.658254743813425	-0.299137038370447	0.359117705442978	positive	True	5.34327624323503e-18	6.38268696441653e-05	4.32672827252592e-13	0.0019066183885083	True	True	False	False	False	False	False	True	False	False
RGS9	RGS9	ENSMUSG00000020599	unique_symbol	1	-0.168343397687914	-0.471006671790799	-0.302663274102885	negative	-0.0689757712303571	-0.403509303500564	-0.33453353227020693	negative	True	0.482543789689892	0.00937018492978161	0.760997933283213	0.0119634128706053	False	True	False	False	False	False	False	True	False	False
RHO	RHO	ENSMUSG00000030324	unique_symbol	1	-0.654752658332724	-0.296186999721475	0.358565658611249	positive	-0.632179706325718	-0.304506045492864	0.327673660832854	positive	True	7.87672650615954e-08	0.029382285539277	4.62835322050399e-06	0.0420578125644329	True	True	False	False	False	False	False	True	False	False
RHOD	RHOD	ENSMUSG00000041845	unique_symbol	1	0.0301990662691404	-0.500404767589791	-0.5306038338589314	negative	0.0419857344423731	-0.514722248645294	-0.5567079830876671	negative	True	0.925614521548455	0.00511085697567699	0.894185688324828	0.0103301247021234	False	True	False	False	False	False	False	True	False	False
RHOJ	RHOJ	ENSMUSG00000046768	unique_symbol	1	0.374351434251759	-0.172053599973937	-0.546405034225696	negative	0.396057162205599	-0.157728783622759	-0.553785945828358	negative	True	0.0297099268481573	0.399041926556907	0.0232121499681093	0.43671895588512	True	False	False	False	False	False	False	True	False	False
RIMBP3	RIMBP3	ENSMUSG00000071636	unique_symbol	1	-0.574216561730021	1.57221419717925	2.146430758909271	positive	-0.562377753168269	1.78044910359887	2.342826856767139	positive	True	0.314943592808221	0.00119683318239692	0.417265711815394	0.0047959382810423	False	True	False	False	False	False	False	True	False	False
RIN1	RIN1	ENSMUSG00000024883	unique_symbol	1	3.29951497598228	2.91482323457616	-0.38469174140612017	negative	3.31476744966049	2.97754832589864	-0.3372191237618498	negative	True	9.11309215498013e-76	2.56817810540588e-61	4.74321596033061e-78	1.54590708434372e-66	True	True	True	True	True	False	False	True	True	False
RIPK3	RIPK3	ENSMUSG00000022221	unique_symbol	1	0.868451452193542	0.529449630973197	-0.33900182122034506	negative	1.06045460705501	0.53478681139997	-0.5256677956550401	negative	True	0.00824378218140723	0.123292110224691	0.0030629206721284	0.159085133697459	True	False	False	False	False	False	False	True	False	False
RIPOR2	RIPOR2	ENSMUSG00000036006	unique_symbol	1	0.0447241818165767	-0.490216466862533	-0.5349406486791097	negative	0.0633657813944389	-0.473230883392075	-0.5365966647865139	negative	True	0.885973023367793	0.00616807546490384	0.81146303546284	0.0088125765315592	False	True	False	False	False	False	False	True	False	False
RIPPLY3	RIPPLY3	ENSMUSG00000022941	unique_symbol	1	0.834189088977589	-0.0649479224437142	-0.8991370114213032	negative	1.05862308572454	-0.0297053727424116	-1.0883284584669517	negative	True	0.0445755504157085	0.921304885985902	0.021581188431134	0.964066708718687	True	False	False	False	False	False	False	True	False	False
RNASE4	RNASE4	ENSMUSG00000021876	unique_symbol	1	0.640154792087497	0.31175696690682	-0.32839782518067706	negative	0.664884851599453	0.362004703596677	-0.30288014800277596	negative	True	0.000536444065796541	0.141949159667386	0.0092884391650809	0.19806915210979	True	False	False	False	False	False	False	True	False	False
RNF112	RNF112	ENSMUSG00000010086	unique_symbol	1	-0.759833227977373	-0.458084628806987	0.30174859917038593	positive	-0.785971724729043	-0.46816388888221	0.317807835846833	positive	True	3.70276066702741e-20	9.26612946946494e-08	6.59387676850432e-18	7.21831294541732e-07	True	True	True	False	False	False	True	True	True	False
RNF212	RNF212	ENSMUSG00000055385	unique_symbol	1	-1.24275518494871	-0.533840556714889	0.708914628233821	positive	-1.21376957256832	-0.764873784165951	0.448895788402369	positive	True	0.0165651175718285	0.405401663011975	0.0899985844132962	0.33379794541109	False	False	False	False	False	False	False	True	False	False
RNF225	RNF225	ENSMUSG00000033967	unique_symbol	1	0.790300342219381	0.41855214263753	-0.37174819958185096	negative	0.853208829860552	0.558775114908457	-0.294433714952095	negative	True	0.00943141414154934	0.230307717300945	0.0352818806879242	0.191963683087623	True	False	False	False	False	False	False	True	False	False
ROBO3	ROBO3	ENSMUSG00000032128	unique_symbol	1	-1.18678638919483	0.113999025040235	1.300785414235065	positive	-1.391183032791	0.163657062806661	1.554840095597661	positive	True	0.0113397217350716	0.874803132905851	0.0202998278585353	0.830663660721952	True	False	False	False	False	False	False	True	False	False
ROPN1	ROPN1	ENSMUSG00000022832	unique_symbol	1	-0.225624748508887	-1.25060414187807	-1.024979393369183	negative	-0.358227511182059	-1.37154019984364	-1.013312688661581	negative	True	0.756202403894886	0.00845707294279721	0.620561911898044	0.0177319126216324	False	True	False	False	False	False	False	True	False	False
RORB	RORB	ENSMUSG00000036192	unique_symbol	1	2.50566758163114	1.45197847544349	-1.05368910618765	negative					False	6.92291518355677e-05	0.0151528389587386			False	False	False	False	False	False	False	False	False	False
