Direction	native	name	gene_id	symbol	evidence_codes
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000015316	Slamf1	IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000024014	Pim1	ISS, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000025809	Itgb1	IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000037062	Sh3glb1	IDA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000055994	Nod2	IDA, IMP, ISS, ISO, IBA, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000032939	Nup93	IDA, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000001847	Rac1	IMP
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000027560	Dok5	IDA, IBA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000025408	Ddit3	ISS, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000059866	Tnip2	ISS, IBA, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000030678	Maz	IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000035199	Arl6ip5	IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000029826	Zc3hav1	ISO, TAS
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000052681	Rap1b	IGI
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000022346	Myc	IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000054008	Ndst1	IMP
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000024789	Jak2	IMP, ISO, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000021796	Bmpr1a	IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000024803	Ankrd1	IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000024927	Rela	IDA, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000018909	Arrb1	IMP, ISO, IBA, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000049649	Gpr3	ISO, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000032508	Myd88	IMP, IGI, ISS, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000027944	Hax1	IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000039910	Cited2	ISS, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000037060	Cavin3	IMP
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000038676	Ucn	ISO, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000027692	Tnik	ISS, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000030341	Tnfrsf1a	IMP, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000041827	Oasl1	IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000021306	Gpr137b	IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000027954	Efna1	IDA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000031073	Fgf15	IBA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000109511	Nup62	ISS, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000031960	Aars1	ISS, IEA
Upregulated	GO:1902533	positive regulation of intracellular signal transduction	ENSMUSG00000038612	Mcl1	IMP, IEA
Upregulated	GO:1903530	regulation of secretion by cell	ENSMUSG00000063632	Sox11	IMP
Upregulated	GO:1903530	regulation of secretion by cell	ENSMUSG00000042816	Gpr151	EXP, IDA, IMP
Upregulated	GO:1903530	regulation of secretion by cell	ENSMUSG00000030898	Cckbr	ISO
Upregulated	GO:1903530	regulation of secretion by cell	ENSMUSG00000030102	Itpr1	IMP, IGI
Upregulated	GO:1903530	regulation of secretion by cell	ENSMUSG00000020427	Igfbp3	ISO
Upregulated	GO:1903530	regulation of secretion by cell	ENSMUSG00000030748	Il4ra	IMP
Upregulated	GO:1903530	regulation of secretion by cell	ENSMUSG00000024256	Adcyap1	ISS, ISO, IEA
Upregulated	GO:1903530	regulation of secretion by cell	ENSMUSG00000035621	Midn	ISO, IEA
Upregulated	GO:1903530	regulation of secretion by cell	ENSMUSG00000002250	Ppard	ISO, NAS
Upregulated	GO:1903530	regulation of secretion by cell	ENSMUSG00000035828	Pim3	IMP
Upregulated	GO:1903530	regulation of secretion by cell	ENSMUSG00000024261	Syt4	EXP, IDA, IMP, ISO, TAS, IEA
Upregulated	GO:1903530	regulation of secretion by cell	ENSMUSG00000038894	Irs2	IMP
Upregulated	GO:1903530	regulation of secretion by cell	ENSMUSG00000022661	Cd200	IEA
Upregulated	GO:1903530	regulation of secretion by cell	ENSMUSG00000025746	Il6	IDA
